Date,Close,High,Low,Open
2021-08-18,14425.099609375,14425.099609375,14469.7998046875,14311.08984375
2021-08-19,14454.2001953125,14454.2001953125,14479.2998046875,14394.0
2021-08-20,14493.400390625,14493.400390625,14548.0,14396.0
2021-08-23,14446.0,14446.0,14446.0,14382.400390625
2021-08-24,14430.0,14430.0,14467.5,14367.5
2021-08-25,14448.7001953125,14448.7001953125,14448.7001953125,14363.2001953125
2021-08-26,14465.7001953125,14465.7001953125,14468.0,14407.400390625
2021-08-27,14449.2998046875,14449.2998046875,14502.0,14350.8896484375
2021-08-30,14411.0,14411.0,14411.0,14314.5
2021-08-31,14362.0,14362.0,14362.0,14197.099609375
2021-09-01,14246.5,14246.5,14299.7001953125,14208.2001953125
2021-09-02,14269.2001953125,14269.2001953125,14283.0,14212.580078125
2021-09-03,14245.5,14245.5,14280.0,14109.5
2021-09-06,14256.0,14256.0,14256.0,14185.5
2021-09-07,14231.400390625,14231.400390625,14271.2998046875,14153.7998046875
2021-09-08,14279.2001953125,14279.2001953125,14287.2998046875,14206.0
2021-09-09,14326.400390625,14326.400390625,14326.7998046875,14230.599609375
2021-09-10,14258.7998046875,14258.7998046875,14299.2001953125,14185.0
2021-09-13,14196.0,14196.0,14284.0,14196.0
2021-09-14,14291.599609375,14291.599609375,14291.599609375,14188.7001953125
2021-09-15,14249.7001953125,14249.7001953125,14283.5,14207.900390625
2021-09-16,14264.5,14264.5,14284.599609375,14180.740234375
2021-09-17,14283.900390625,14283.900390625,14283.900390625,14166.8095703125
2021-09-20,14221.0,14221.0,14306.7001953125,14221.0
2021-09-21,14320.5,14320.5,14320.2998046875,14206.599609375
2021-09-22,14237.5,14237.5,14290.7998046875,14172.7802734375
2021-09-23,14279.2001953125,14279.2001953125,14304.5,14177.759765625
2021-09-24,14286.5,14286.5,14307.400390625,14226.0
2021-09-27,14251.0,14251.0,14284.2998046875,14178.75
2021-09-28,14242.5,14242.5,14317.5,14237.5
2021-09-29,14318.599609375,14318.599609375,14364.2001953125,14266.0
2021-09-30,14385.0,14385.0,14385.0,14279.599609375
2021-10-01,14328.599609375,14328.599609375,14366.5,14266.2001953125
2021-10-04,14301.0,14301.0,14305.0,14237.7998046875
2021-10-05,14300.5,14300.5,14299.5,14215.7998046875
2021-10-06,14246.0,14246.0,14302.0,14206.2001953125
2021-10-07,14232.400390625,14232.400390625,14270.599609375,14164.099609375
2021-10-08,14170.7998046875,14170.7998046875,14247.2998046875,14157.900390625
2021-10-11,14216.0,14216.0,14225.7001953125,14153.8798828125
2021-10-12,14194.0,14194.0,14225.2998046875,14161.0
2021-10-13,14221.2001953125,14221.2001953125,14255.0,14145.919921875
2021-10-14,14219.7001953125,14219.7001953125,14219.7001953125,13579.2001953125
2021-10-15,14078.5,14078.5,14111.0,14017.599609375
2021-10-18,14067.0,14067.0,14141.2998046875,14013.580078125
2021-10-19,14157.2001953125,14157.2001953125,14156.5,14046.2001953125
2021-10-20,14116.7998046875,14116.7998046875,14149.900390625,13624.900390625
2021-10-21,14119.7998046875,14119.7998046875,14153.7998046875,14009.599609375
2021-10-22,14175.0,14175.0,14228.900390625,13721.2001953125
2021-10-25,14116.0,14116.0,14192.2001953125,14113.5
2021-10-26,14193.5,14193.5,14192.5,14117.0
2021-10-27,14175.7001953125,14175.7001953125,14251.400390625,14137.5
2021-10-28,14217.099609375,14217.099609375,14252.0,14163.900390625
2021-10-29,14229.0,14229.0,14256.0,14152.2001953125
2021-11-01,14228.5,14228.5,14332.099609375,14161.0
2021-11-02,14276.599609375,14276.599609375,14322.5,14244.5
2021-11-03,14289.900390625,14289.900390625,14411.2001953125,14246.0
2021-11-04,14366.0,14366.0,14402.2001953125,14302.0
2021-11-05,14414.0,14414.0,14414.0,14303.400390625
2021-11-08,14319.7998046875,14319.7998046875,14325.0,14237.5
2021-11-09,14252.0,14252.0,14288.0,14213.099609375
2021-11-10,14290.0,14290.0,14307.0,14226.900390625
2021-11-11,14302.400390625,14302.400390625,14337.0,14243.7998046875
2021-11-12,14261.7001953125,14261.7001953125,14299.2001953125,14164.2001953125
2021-11-15,14186.7001953125,14186.7001953125,14229.0,14156.5
2021-11-16,14185.400390625,14185.400390625,14253.5,14171.5
2021-11-17,14274.2001953125,14274.2001953125,14277.5,14214.5
2021-11-18,14223.7998046875,14223.7998046875,14255.0,14206.0
2021-11-19,14204.7001953125,14204.7001953125,14300.5,14183.5
2021-11-22,14265.099609375,14265.099609375,14291.599609375,14224.099609375
2021-11-23,14259.599609375,14259.599609375,14298.0,14241.0
2021-11-24,14272.5,14272.5,14327.400390625,14240.5
2021-11-25,14303.400390625,14303.400390625,14336.0,14256.0
2021-11-26,14320.0,14320.0,14439.099609375,14281.0
2021-11-29,14408.2001953125,14408.2001953125,14378.2998046875,14003.5
2021-11-30,14377.0,14377.0,14377.0,14235.5
2021-12-01,14333.0,14333.0,14379.5,14286.0
2021-12-02,14376.0,14376.0,14450.400390625,14281.240234375
2021-12-03,14443.7998046875,14443.7998046875,14508.0,14356.900390625
2021-12-06,14514.0,14514.0,14462.7001953125,14391.0
2021-12-07,14490.0,14490.0,14490.0,14331.5
2021-12-08,14393.2998046875,14393.2998046875,14392.2998046875,14041.2001953125
2021-12-09,14335.0,14335.0,14432.2998046875,14288.5
2021-12-10,14297.400390625,14297.400390625,14422.7998046875,14022.0
2021-12-13,14351.900390625,14351.900390625,14370.0,14282.5
2021-12-14,14324.7001953125,14324.7001953125,14356.2998046875,14283.5
2021-12-15,14342.5,14342.5,14389.099609375,14276.259765625
2021-12-16,14297.5,14297.5,14376.5,14265.3203125
2021-12-17,14380.0,14380.0,14387.7001953125,14344.5
2021-12-20,14385.7001953125,14385.7001953125,14415.400390625,14360.0
2021-12-21,14388.7001953125,14388.7001953125,14417.2998046875,14261.2001953125
2021-12-22,14263.900390625,14263.900390625,14307.0,14195.099609375
2021-12-23,14193.7998046875,14193.7998046875,14253.0,14167.5
2021-12-24,14167.7998046875,14167.7998046875,14242.0,14104.5
2021-12-27,14189.2998046875,14189.2998046875,14239.400390625,14147.91015625
2021-12-28,14220.0,14220.0,14239.5,14205.599609375
2021-12-29,14238.2001953125,14238.2001953125,14274.400390625,14216.7001953125
2021-12-30,14237.0,14237.0,14276.2001953125,14218.7001953125
2021-12-31,14285.2001953125,14285.2001953125,14285.2001953125,14065.5
2022-01-03,14215.0,14215.0,14301.2998046875,14207.5
2022-01-04,14283.599609375,14283.599609375,14383.2998046875,14259.0
2022-01-05,14385.5,14385.5,14398.5,14336.7001953125
2022-01-06,14446.5,14446.5,14445.7998046875,14351.0
2022-01-07,14408.0,14408.0,14408.0,14320.5
2022-01-10,14318.5,14318.5,14351.0,14262.2998046875
2022-01-11,14313.0,14313.0,14322.2998046875,14251.3896484375
2022-01-12,14277.0,14277.0,14355.5,14257.5
2022-01-13,14298.900390625,14298.900390625,14326.2001953125,14266.0
2022-01-14,14276.0,14276.0,14324.2998046875,14239.4501953125
2022-01-17,14314.5,14314.5,14335.5,14290.0
2022-01-18,14349.7001953125,14349.7001953125,14381.2998046875,14297.0
2022-01-19,14382.2998046875,14382.2998046875,14398.5,14331.0
2022-01-20,14362.7998046875,14362.7998046875,14382.5,14300.2998046875
2022-01-21,14343.0,14343.0,14356.5,14302.2001953125
2022-01-24,14329.7001953125,14329.7001953125,14364.900390625,14300.0
2022-01-25,14365.0,14365.0,14365.0,14299.400390625
2022-01-26,14330.5,14330.5,14354.0,14063.7001953125
2022-01-27,14366.400390625,14366.400390625,14397.5,14325.400390625
2022-01-28,14389.2001953125,14389.2001953125,14413.2998046875,14313.080078125
2022-01-31,14381.599609375,14381.599609375,14406.2998046875,14330.900390625
2022-02-01,14350.0,14350.0,14380.0,14296.2998046875
2022-02-02,14322.2998046875,14322.2998046875,14382.2998046875,14292.099609375
2022-02-03,14363.7998046875,14363.7998046875,14404.900390625,14348.7001953125
2022-02-04,14377.0,14377.0,14416.400390625,14309.099609375
2022-02-07,14400.400390625,14400.400390625,14419.2998046875,14373.0
2022-02-08,14405.599609375,14405.599609375,14405.599609375,14331.98046875
2022-02-09,14379.5,14379.5,14386.0,14332.400390625
2022-02-10,14334.2001953125,14334.2001953125,14366.0,14310.099609375
2022-02-11,14328.0,14328.0,14367.900390625,14298.599609375
2022-02-14,14344.7001953125,14344.7001953125,14351.400390625,14304.599609375
2022-02-15,14303.0,14303.0,14321.0,14081.0
2022-02-16,14260.599609375,14260.599609375,14297.7998046875,14220.5400390625
2022-02-17,14274.400390625,14274.400390625,14362.400390625,14206.6103515625
2022-02-18,14348.0,14348.0,14375.400390625,14301.7998046875
2022-02-21,14365.900390625,14365.900390625,14366.900390625,14267.3095703125
2022-02-22,14355.0,14355.0,14383.7998046875,14321.0
2022-02-23,14395.0,14395.0,14395.0,14325.7998046875
2022-02-24,14365.0,14365.0,14457.2998046875,14331.0
2022-02-25,14452.5,14452.5,14455.0,14319.599609375
2022-02-28,14334.2001953125,14334.2001953125,14408.0,14341.0
2022-03-01,14360.0,14360.0,14415.400390625,14320.0
2022-03-02,14425.0,14425.0,14424.5,14341.0
2022-03-03,14387.5,14387.5,14415.2998046875,14352.5
2022-03-04,14358.400390625,14358.400390625,14398.099609375,14357.7001953125
2022-03-07,14381.7001953125,14381.7001953125,14445.5,14377.2998046875
2022-03-08,14406.400390625,14406.400390625,14439.5,14266.400390625
2022-03-09,14362.7001953125,14362.7001953125,14391.0,14264.7998046875
2022-03-10,14251.0,14251.0,14341.0,14250.0
2022-03-11,14275.0,14275.0,14321.0,14089.599609375
2022-03-14,14325.5,14325.5,14339.2998046875,14234.4697265625
2022-03-15,14347.5,14347.5,14346.5,14289.0
2022-03-16,14305.2998046875,14305.2998046875,14315.2998046875,14081.2001953125
2022-03-17,14263.5,14263.5,14337.7998046875,14253.5
2022-03-18,14326.0,14326.0,14357.7998046875,14218.5498046875
2022-03-21,14342.2998046875,14342.2998046875,14350.7001953125,14268.2998046875
2022-03-22,14345.0,14345.0,14357.0,14269.2998046875
2022-03-23,14345.5,14345.5,14386.0,14321.0
2022-03-24,14389.0,14389.0,14389.0,14344.0
2022-03-25,14337.099609375,14337.099609375,14375.0,14326.0
2022-03-28,14334.0,14334.0,14374.7001953125,14334.0
2022-03-29,14373.0,14373.0,14372.2001953125,14288.2001953125
2022-03-30,14334.0,14334.0,14362.5,14292.1796875
2022-03-31,14327.5,14327.5,14375.400390625,14319.5
2022-04-01,14351.0,14351.0,14379.2001953125,14341.2001953125
2022-04-04,14361.0,14361.0,14366.5,14292.1796875
2022-04-05,14322.2998046875,14322.2998046875,14368.0,14322.2998046875
2022-04-06,14365.5,14365.5,14384.900390625,14340.0
2022-04-07,14382.0,14382.0,14381.7998046875,14349.0
2022-04-08,14385.0,14385.0,14393.400390625,14352.0
2022-04-11,14355.0,14355.0,14381.2998046875,14355.0
2022-04-12,14360.7001953125,14360.7001953125,14381.2001953125,14351.7001953125
2022-04-13,14364.2001953125,14364.2001953125,15611.599609375,14338.599609375
2022-04-14,14360.2001953125,14360.2001953125,14385.900390625,14337.0
2022-04-15,14383.900390625,14383.900390625,14394.5,14337.0
2022-04-18,14337.0,14337.0,14368.0,14277.259765625
2022-04-19,14353.7998046875,14353.7998046875,14364.5,14303.5
2022-04-20,14364.900390625,14364.900390625,14384.5,14275.26953125
2022-04-21,14351.0,14351.0,14359.2001953125,14279.25
2022-04-22,14382.0,14382.0,14492.0,14337.0
2022-04-25,14350.0,14350.0,14525.0,14350.0
2022-04-26,14478.0,14478.0,14476.5,14361.5
2022-04-27,14466.0,14466.0,14510.599609375,14345.5
2022-04-28,14447.5,14447.5,14528.900390625,14420.0
2022-04-29,14502.0,14502.0,14560.0,14398.5
2022-05-02,14490.0,14490.0,14565.0,14490.0
2022-05-03,14522.599609375,14522.599609375,14576.099609375,14458.5
2022-05-04,14491.0,14491.0,14507.0,14411.900390625
2022-05-05,14425.0,14425.0,14490.0,14386.0
2022-05-06,14458.7001953125,14458.7001953125,14501.5,14450.900390625
2022-05-09,14490.0,14490.0,14594.900390625,14490.0
2022-05-10,14552.2001953125,14552.2001953125,14620.7998046875,14508.5
2022-05-11,14520.7998046875,14520.7998046875,14560.7998046875,14490.400390625
2022-05-12,14543.400390625,14543.400390625,14671.599609375,14523.7001953125
2022-05-13,14632.099609375,14632.099609375,14669.5,14589.7001953125
2022-05-16,14606.0,14606.0,14744.7001953125,14596.7001953125
2022-05-17,14645.0,14645.0,14690.0,14606.0
2022-05-18,14630.599609375,14630.599609375,14731.5,14630.599609375
2022-05-19,14740.0,14740.0,14755.0,14568.5
2022-05-20,14626.7998046875,14626.7998046875,14683.7998046875,14618.0
2022-05-23,14645.0,14645.0,14671.7001953125,14609.900390625
2022-05-24,14619.2001953125,14619.2001953125,14687.099609375,14591.6796875
2022-05-25,14635.7998046875,14635.7998046875,14663.0,14588.5
2022-05-26,14597.0,14597.0,14631.400390625,14572.2001953125
2022-05-27,14584.2001953125,14584.2001953125,14626.0,14522.2001953125
2022-05-30,14570.0,14570.0,14571.0,14497.7998046875
2022-05-31,14538.400390625,14538.400390625,14594.0,14471.2802734375
2022-06-01,14543.900390625,14543.900390625,14574.0,14513.400390625
2022-06-02,14531.5,14531.5,14585.2001953125,14364.5
2022-06-03,14426.7998046875,14426.7998046875,14476.0,14385.0
2022-06-06,14431.0,14431.0,14472.0,14401.7001953125
2022-06-07,14435.2001953125,14435.2001953125,14473.7001953125,14435.2998046875
2022-06-08,14458.7998046875,14458.7998046875,14523.5,14411.5
2022-06-09,14495.2998046875,14495.2998046875,14592.599609375,14404.6201171875
2022-06-10,14611.7998046875,14611.7998046875,14647.0,14454.7001953125
2022-06-13,14546.0,14546.0,14808.2001953125,14496.16015625
2022-06-14,14795.0,14795.0,14804.0,14678.0
2022-06-15,14740.7998046875,14740.7998046875,14791.2001953125,14632.7001953125
2022-06-16,14681.0,14681.0,14872.0,14661.2001953125
2022-06-17,14776.099609375,14776.099609375,14854.5,14667.2998046875
2022-06-20,14816.0,14816.0,14848.2001953125,14753.8603515625
2022-06-21,14827.7001953125,14827.7001953125,14840.0,14774.7001953125
2022-06-22,14831.7001953125,14831.7001953125,14883.7001953125,14775.2001953125
2022-06-23,14843.0,14843.0,14872.0,14790.7001953125
2022-06-24,14841.7998046875,14841.7998046875,14861.599609375,14815.5
2022-06-27,14841.0,14841.0,14841.0,14779.599609375
2022-06-28,14791.0,14791.0,14853.5,14783.7001953125
2022-06-29,14857.0,14857.0,14876.7998046875,14823.400390625
2022-06-30,14877.0,14877.0,14984.0,14842.0
2022-07-01,14921.900390625,14921.900390625,15019.7998046875,14891.0
2022-07-04,14931.0,14931.0,15009.5,14925.7001953125
2022-07-05,15008.0,15008.0,15058.599609375,14885.2001953125
2022-07-06,15037.0,15037.0,15044.5,14990.0
2022-07-07,15010.0,15010.0,15014.2001953125,14938.0
2022-07-08,14964.599609375,14964.599609375,15003.7998046875,14941.2998046875
2022-07-11,14970.0,14970.0,15019.400390625,14939.7001953125
2022-07-12,14989.099609375,14989.099609375,15025.7001953125,14948.7001953125
2022-07-13,15010.0,15010.0,15060.5,14957.2001953125
2022-07-14,15030.400390625,15030.400390625,15100.2001953125,14981.0
2022-07-15,15037.099609375,15037.099609375,15121.0,14962.0
2022-07-18,14986.0,14986.0,15007.2001953125,14924.0
2022-07-19,14977.0,14977.0,15023.0,14911.0703125
2022-07-20,14960.7998046875,14960.7998046875,15029.0,14953.900390625
2022-07-21,15022.0,15022.0,15064.7998046875,14960.7001953125
2022-07-22,15004.2001953125,15004.2001953125,15066.0,14944.0
2022-07-25,15011.0,15011.0,15011.0,14943.5
2022-07-26,14978.0,14978.0,15019.400390625,14946.2998046875
2022-07-27,14982.7998046875,14982.7998046875,15026.2998046875,14953.2998046875
2022-07-28,14914.2001953125,14914.2001953125,14968.0,14877.2998046875
2022-07-29,14849.099609375,14849.099609375,14887.5,14822.5
2022-08-01,14826.0,14826.0,14886.900390625,14819.7001953125
2022-08-02,14838.0,14838.0,14912.7998046875,14837.0
2022-08-03,14890.099609375,14890.099609375,14916.0,14860.7001953125
2022-08-04,14900.0,14900.0,14950.2001953125,14878.7998046875
2022-08-05,14884.7001953125,14884.7001953125,14977.0,14872.5
2022-08-08,14886.0,14886.0,14938.0,14818.2001953125
2022-08-09,14831.2001953125,14831.2001953125,14871.2001953125,14821.2001953125
2022-08-10,14856.7001953125,14856.7001953125,14882.5,14777.2001953125
2022-08-11,14756.900390625,14756.900390625,14813.7001953125,14656.599609375
2022-08-12,14724.2001953125,14724.2001953125,14761.0,14648.5
2022-08-15,14661.0,14661.0,14776.5,14656.5
2022-08-16,14776.400390625,14776.400390625,14791.5,14747.0
2022-08-17,14747.099609375,14747.099609375,14789.7001953125,14721.900390625
2022-08-18,14764.099609375,14764.099609375,14852.2998046875,14754.5
2022-08-19,14845.7001953125,14845.7001953125,14909.099609375,14819.2001953125
2022-08-22,14831.0,14831.0,14944.099609375,14831.0
2022-08-23,14933.5,14933.5,14935.0,14821.0
2022-08-24,14850.0,14850.0,14874.7001953125,14796.2998046875
2022-08-25,14845.0,14845.0,14845.0,14766.099609375
2022-08-26,14773.0,14773.0,14823.2998046875,14742.5
2022-08-29,14811.0,14811.0,14909.900390625,14811.0
2022-08-30,14895.0,14895.0,14895.0,14812.5703125
2022-08-31,14850.0,14850.0,14869.099609375,14820.7001953125
2022-09-01,14855.0,14855.0,14905.900390625,14836.0
2022-09-02,14902.099609375,14902.099609375,14910.5,14857.400390625
2022-09-05,14890.0,14890.0,14939.0,14823.5
2022-09-06,14882.2998046875,14882.2998046875,14915.0,14849.5
2022-09-07,14904.0,14904.0,14961.599609375,14880.0
2022-09-08,14865.2998046875,14865.2998046875,14919.7001953125,14862.0
2022-09-09,14892.2998046875,14892.2998046875,14900.0,14806.400390625
2022-09-12,14823.0,14823.0,14890.099609375,14805.2001953125
2022-09-13,14858.7001953125,14858.7001953125,14948.400390625,14831.2001953125
2022-09-14,14954.900390625,14954.900390625,14980.7998046875,14868.2998046875
2022-09-15,14915.0,14915.0,14951.0,14871.099609375
2022-09-16,14933.599609375,14933.599609375,14997.7998046875,14891.0
2022-09-19,14946.0,14946.0,15002.900390625,14934.2001953125
2022-09-20,14985.7998046875,14985.7998046875,15043.099609375,14508.7001953125
2022-09-21,15008.599609375,15008.599609375,15039.0,14908.5
2022-09-22,15019.0,15019.0,15055.5,14908.2998046875
2022-09-23,15026.599609375,15026.599609375,15101.5,14957.830078125
2022-09-26,15031.0,15031.0,15183.400390625,15031.0
2022-09-27,15204.0,15204.0,15213.0,15043.41015625
2022-09-28,15167.2001953125,15167.2001953125,15319.2998046875,15116.0
2022-09-29,15175.2998046875,15175.2998046875,15282.7001953125,15142.099609375
2022-09-30,15175.2001953125,15175.2001953125,15279.099609375,15172.599609375
2022-10-03,15221.0,15221.0,15362.900390625,15221.0
2022-10-04,15290.0,15290.0,15309.5,15175.400390625
2022-10-05,15180.0,15180.0,15245.0,15142.400390625
2022-10-06,15206.7001953125,15206.7001953125,15249.0,15115.099609375
2022-10-07,15215.7998046875,15215.7998046875,15285.5,15181.0
2022-10-10,15246.0,15246.0,15343.0,15172.900390625
2022-10-11,15343.0,15343.0,15374.7998046875,15305.0
2022-10-12,15338.5,15338.5,15390.2001953125,15330.5
2022-10-13,15318.599609375,15318.599609375,15429.099609375,15265.7001953125
2022-10-14,15364.0,15364.0,15487.0,15331.599609375
2022-10-17,15420.0,15420.0,15510.7001953125,15420.0
2022-10-18,15441.400390625,15441.400390625,15492.5,15428.599609375
2022-10-19,15466.2001953125,15466.2001953125,15536.7998046875,15448.900390625
2022-10-20,15620.0,15620.0,15620.0,15516.5
2022-10-21,15562.0,15562.0,15649.7001953125,15501.099609375
2022-10-24,15626.0,15626.0,15626.0,15528.5
2022-10-25,15586.5,15586.5,15634.0,15510.099609375
2022-10-26,15549.0,15549.0,15616.0,15491.7001953125
2022-10-27,15502.7001953125,15502.7001953125,15587.0,15474.599609375
2022-10-28,15554.2001953125,15554.2001953125,15573.5,15509.7001953125
2022-10-31,15549.2001953125,15549.2001953125,15656.7998046875,15545.0
2022-11-01,15649.0,15649.0,15656.2001953125,15591.0
2022-11-02,15690.0,15690.0,15690.0,15607.7998046875
2022-11-03,15696.0,15696.0,15800.5,15630.900390625
2022-11-04,15780.0,15780.0,15780.0,15591.7998046875
2022-11-07,15609.5,15609.5,15731.0,15578.0
2022-11-08,15675.0,15675.0,15721.0,15572.599609375
2022-11-09,15645.0,15645.0,15691.0,15601.5
2022-11-10,15671.5,15671.5,15714.5,15518.900390625
2022-11-11,15500.0,15500.0,15570.7998046875,15280.2001953125
2022-11-14,15473.900390625,15473.900390625,15591.099609375,15424.2998046875
2022-11-15,15530.099609375,15530.099609375,15586.2001953125,15494.0
2022-11-16,15557.0,15557.0,15637.0,15531.0
2022-11-17,15655.0,15655.0,15757.099609375,15596.0
2022-11-18,15720.0,15720.0,15720.0,15640.099609375
2022-11-21,15629.400390625,15629.400390625,15736.0,15664.2001953125
2022-11-22,15755.0,15755.0,15756.2998046875,15660.7998046875
2022-11-23,15671.0,15671.0,15705.900390625,15590.7998046875
2022-11-24,15619.599609375,15619.599609375,15680.0,15616.400390625
2022-11-25,15605.0,15605.0,15721.7998046875,15605.0
2022-11-28,15675.099609375,15675.099609375,15745.599609375,15666.0
2022-11-29,15746.0,15746.0,15748.599609375,15702.400390625
2022-11-30,15726.5,15726.5,15743.7001953125,15661.5
2022-12-01,15634.5,15634.5,15644.099609375,15384.7001953125
2022-12-02,15355.5,15355.5,15450.2001953125,15286.0
2022-12-05,15421.0,15421.0,15472.2001953125,15327.2998046875
2022-12-06,15520.2998046875,15520.2998046875,15667.900390625,15461.0
2022-12-07,15623.0,15623.0,15655.2998046875,15531.0
2022-12-08,15596.0,15596.0,15637.599609375,15566.5
2022-12-09,15590.0,15590.0,15614.0,15459.0
2022-12-12,15582.0,15582.0,15678.7001953125,15576.0
2022-12-13,15676.2998046875,15676.2998046875,15685.5,15503.5
2022-12-14,15554.7001953125,15554.7001953125,15647.7001953125,15545.0
2022-12-15,15481.0,15481.0,15673.0,15481.0
2022-12-16,15626.0,15626.0,15640.5,15579.7998046875
2022-12-19,15615.900390625,15615.900390625,15621.0,15539.5
2022-12-20,15567.5,15567.5,15649.2998046875,15508.2001953125
2022-12-21,15556.0,15556.0,15633.0,15512.400390625
2022-12-22,15513.0,15513.0,15591.2998046875,15500.0
2022-12-23,15563.0,15563.0,15606.0,15559.2998046875
2022-12-26,15565.900390625,15565.900390625,15637.5,15554.2998046875
2022-12-27,15607.0,15607.0,15687.2998046875,15600.2998046875
2022-12-28,15617.5,15617.5,15795.2998046875,15615.0
2022-12-29,15789.0,15789.0,15789.0,15598.099609375
2022-12-30,15620.0,15620.0,15651.0,15371.400390625
2023-01-02,15508.7998046875,15508.7998046875,15588.7001953125,15463.900390625
2023-01-03,15550.0,15550.0,15638.7998046875,15514.900390625
2023-01-04,15571.7998046875,15571.7998046875,15627.5,15553.5
2023-01-05,15560.0,15560.0,15640.900390625,15558.5
2023-01-06,15620.0,15620.0,15692.099609375,15558.099609375
2023-01-09,15602.2998046875,15602.2998046875,15626.0,15545.7998046875
2023-01-10,15580.0,15580.0,15606.5,15516.5
2023-01-11,15528.900390625,15528.900390625,15576.400390625,15429.5
2023-01-12,15414.0,15414.0,15476.0,15145.900390625
2023-01-13,15172.0,15172.0,15231.5,15106.900390625
2023-01-16,15114.7998046875,15114.7998046875,15138.0,14974.2001953125
2023-01-17,15082.0,15082.0,15206.5,15067.0
2023-01-18,15162.0,15162.0,15192.2001953125,15010.7998046875
2023-01-19,15096.0,15096.0,15193.599609375,15081.0
2023-01-20,15141.0,15141.0,15164.7001953125,15022.2998046875
2023-01-23,15055.900390625,15055.900390625,15068.0,14969.599609375
2023-01-24,15007.0,15007.0,15068.0,14857.400390625
2023-01-25,14955.5,14955.5,14993.7001953125,14881.0
2023-01-26,14938.7001953125,14938.7001953125,14981.599609375,14926.0
2023-01-27,14942.5,14942.5,14993.5,14937.0
2023-01-30,14970.400390625,14970.400390625,14995.900390625,14956.2998046875
2023-01-31,14995.0,14995.0,15059.0,14963.0
2023-02-01,14990.7001953125,14990.7001953125,15017.5,14943.5
2023-02-02,14855.0,14855.0,14911.5,14824.7998046875
2023-02-03,14881.0,14881.0,15048.0,14848.099609375
2023-02-06,15078.7998046875,15078.7998046875,15231.900390625,14886.0
2023-02-07,15200.0,15200.0,15202.0,15095.7998046875
2023-02-08,15147.0,15147.0,15151.2998046875,15079.599609375
2023-02-09,15117.0,15117.0,15141.5,15078.0
2023-02-10,15140.0,15140.0,15227.900390625,15114.0
2023-02-13,15182.2001953125,15182.2001953125,15253.099609375,15178.0
2023-02-14,15211.0,15211.0,15221.0,15096.2998046875
2023-02-15,15179.0,15179.0,15264.099609375,15156.0
2023-02-16,15210.0,15210.0,15210.0,15089.7001953125
2023-02-17,15142.0,15142.0,15235.900390625,15137.0
2023-02-20,15159.0,15159.0,15184.7998046875,15129.7998046875
2023-02-21,15162.5,15162.5,15221.0,15139.900390625
2023-02-22,15233.0,15233.0,15235.099609375,15173.0
2023-02-23,15192.0,15192.0,15223.7998046875,15157.7998046875
2023-02-24,15210.0,15210.0,15273.7998046875,15188.5
2023-02-27,15257.7001953125,15257.7001953125,15286.5,15216.599609375
2023-02-28,15209.0,15209.0,15285.599609375,15203.5
2023-03-01,15240.0,15240.0,15271.5,15212.0
2023-03-02,15243.0,15243.0,15333.2998046875,15232.5
2023-03-03,15322.0,15322.0,15342.099609375,15267.0
2023-03-06,15255.099609375,15255.099609375,15346.2001953125,15283.0
2023-03-07,15352.0,15352.0,15417.0,15329.5
2023-03-08,15437.0,15437.0,15468.5,15401.2001953125
2023-03-09,15450.0,15450.0,15469.5,15419.0
2023-03-10,15489.0,15489.0,15505.099609375,15427.0
2023-03-13,15472.599609375,15472.599609375,15465.5,15345.900390625
2023-03-14,15409.0,15409.0,15410.0,15345.0
2023-03-15,15372.0,15372.0,15504.0,15336.0
2023-03-16,15479.0,15479.0,15480.0,15367.900390625
2023-03-17,15422.0,15422.0,15422.0,15338.0
2023-03-20,15368.5,15368.5,15391.7998046875,15334.0
2023-03-21,15340.0,15340.0,15354.5,15284.0
2023-03-22,15294.0,15294.0,15308.5,15239.0
2023-03-23,15251.0,15251.0,15256.0,15031.7001953125
2023-03-24,15047.0,15047.0,15213.2998046875,15054.900390625
2023-03-27,15148.0,15148.0,15194.0,15107.0
2023-03-28,15107.5,15107.5,15111.5,15046.0
2023-03-29,15061.0,15061.0,15102.7998046875,15033.0
2023-03-30,15031.5,15031.5,15081.0,15017.0
2023-03-31,15020.0,15020.0,15024.2998046875,14838.0
2023-04-03,14988.0,14988.0,15014.0,14848.599609375
2023-04-04,14915.0,14915.0,14947.2001953125,14854.7001953125
2023-04-05,14958.0,14958.0,14972.7998046875,14896.0
2023-04-06,14956.0,14956.0,14969.0,14908.0
2023-04-07,14932.0,14932.0,14947.0,14908.0
2023-04-10,14906.0,14906.0,14960.7998046875,14892.0
2023-04-11,14955.0,14955.0,14956.0,14870.0
2023-04-12,14913.0,14913.0,14925.0,14800.2001953125
2023-04-13,14823.5,14823.5,14840.7998046875,14678.7998046875
2023-04-14,14720.0,14720.0,14792.0,14638.0
2023-04-17,14693.0,14693.0,14891.900390625,14693.0
2023-04-18,14860.0,14860.0,14902.400390625,14799.0
2023-04-19,14890.0,14890.0,15022.7001953125,14837.099609375
2023-04-20,15006.0,15006.0,15006.0,14913.0
2023-04-21,14946.0,14946.0,14982.5,14918.2998046875
2023-04-24,14838.0,14838.0,14984.7998046875,14838.0
2023-04-25,14945.0,14945.0,14954.599609375,14908.0
2023-04-26,14935.0,14935.0,14949.0,14809.0
